Id,ProductId,IsPrimary,Url
6d2f8f5e-6438-4399-ad32-51363a66a6d8,799c09bc-71a0-4a88-8e0c-f4051420f35f,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/86cc6259fcc8462f876cdeb85d9aa87d.jpg"
2d274e29-8992-4739-998b-a781832d25d8,a4276479-2442-410b-a896-bbb0d60ea89a,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/thkgrdicoq6adxgpwu2e.jpg"
633995d3-1b43-4c01-b1ef-f271ccc011a5,c5a0e91f-8eda-4b7b-b219-08d9d3705a0e,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/fgnxl4znhmpzu2r0mals.jpg"
f2c00987-4c10-4a4b-b49d-7d0d16776150,8addd5a7-30b9-4f7b-80c7-7507b6890221,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/a458dc3089a64183962fe107b20f3481.jpg"
9aab42da-b6ed-4fef-adea-358bf4f1ec1e,0cf9ba3a-b399-4006-92d1-442a42070bbb,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/0d82813d035349cea0c99da3fd52469d.jpg"
3dfb902c-4c11-4fe2-a9f7-41dc563d61e1,d5a8947b-af7a-46e5-8528-4d03d5cc546e,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/4424607f37424d51b2aac2c9d8b18ecd.jpg"
4e689395-c52f-440a-a5da-7d6eb8a8cf09,cf5a536d-7f11-4c18-8dce-22b1bca56a26,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/ktaklgpxpq94qk1tfffg.jpg"
4d64d0d7-73d0-4e9c-9c97-aef035646491,bf250ef1-b2b9-4ec5-b74a-68ad7e41ee0a,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/c25660f6b3f2447ea4666a0780982a3f.jpg"
48f95bc1-0a97-4c94-bedf-1e926d47fd29,af61a744-53aa-4238-a6af-7bc893ac660f,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/769827d9bf334847a74374b4af97921a.jpg"
0289e419-afc3-47e5-a39f-c8326c9128e1,b8006df3-80a8-48df-bb40-eb22ae21d977,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/qdjkuq9eipidsadmcosn.jpg"
45fbd0cf-0d34-44ae-8a87-66703e816788,9445d208-0b04-41cc-aac7-c9492c158e82,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/suqhdntiejebthfbdpy0.jpg"
0e058baf-b0d1-4e3b-b32e-0a7cce015c3e,ad3d3e3a-60cf-427e-9672-483cd32154ed,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/45fbf90154794c7dae0630d5c201f368.jpg"
ab0cc45a-9ef5-4e84-9f34-c91638bbb922,f504ae06-baa4-4aee-bba6-5e6c874c6b2c,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/6c8ab4b43c254532b37e035eaf3f931c.jpg"
e5f04424-205f-4256-b098-e9e85c6fd3d7,24889575-3d70-451e-b9cc-dc6f1381b45c,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/485c7b62664a44fd984080ee0ee15906.jpg"
a82679d4-be16-4ac5-98c0-92446b64698f,124ab531-07ee-46ef-8069-a73bbacd2742,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/a34pbmqti99hu1y1zz5r.jpg"
f5ee41c5-1395-4217-9ff1-72502e089232,e8b1fdd3-283f-40e6-acf9-c52db1175ebf,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/mbdxk2kboh3llijyaao2.jpg"
5bef12a2-3d4e-4a90-86cb-7d74373b9cbc,d70e0a90-78ec-4ac2-885c-0b4c6889297e,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/m7bioz7rvmxcfshqu3iz.jpg"
fed18797-5569-4237-bce9-fc82eec7157d,97f4d8d0-9671-4c98-a48f-d47eda6d823f,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/9ddf89aa480145c6830f45e48626336d.jpg"
4be3ae16-efc7-46e1-b0c0-6f2c7cc966af,d50b8616-4ef8-4230-a426-85e3322ce609,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/ljalzjzxyy64yutmr3tw.jpg"
a278b78d-fc82-44e9-9f7f-cc1ed6c76e32,aa4f77e2-83d3-4a57-8644-bd2938328020,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/dwqhqfos0hlzsltrwraf.jpg"
952191ea-bab1-4cb9-a667-25f226cd47a8,72ca8199-928b-4eb1-955b-7cb602a52f21,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/n2al1qoxuxtzshwgwbt0.jpg"
dd365cfd-4bf6-488c-b372-ef8e1823bbcf,7829517d-8e12-4a98-a1c6-036f4cddbbe3,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/mytnmvyspijambekkody.jpg"
0b80df80-f57e-4287-9014-bd4dec2c0ec4,4de9c279-a39a-4803-984c-8c39a185fba5,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/612a8de029ee416ab320d109d19d2293.jpg"
9c7e0492-dce3-439c-b624-8ab4e9afa2f7,c4b2e640-cb92-4ea3-bc03-3d60b675178b,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/kafbzrabyoihauyvnig4.jpg"
82a6c3b3-a9fa-495a-a12f-9f1d4c204c5b,9ecbb04c-1966-497e-b820-530a0304ad0d,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/h4y2f030gju0ftmou0t5.jpg"
a9c466ed-f8f9-4a68-833b-1d4b7c06ef5e,a71ec8bb-d137-4007-a48d-7bda8a5cff6a,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/hfobjftgqrervreplh6u.jpg"
ccbe8a0b-80ad-4d33-b89e-2705d62f1fc6,65509a67-6814-411f-a047-f92c2b275786,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/r22ftufqfbkaxevlo6wn.jpg"
cd8a1be9-8e0c-4d13-8043-d5b4d10ff232,528e3906-5e92-4721-b2e7-49c938e00d39,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/9117d15a82fc4d41889e083e295d7de9.jpg"
