CompanyName,CompanyId,LogoUrl,IsDeleted,ProductsCount
Macleods Pharmaceuticals Pvt Ltd,3225ef78-aabe-40cb-89d2-872835bd1650,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
A. Menarini India Pvt Ltd,532be739-f214-4f86-850f-d05bec3e429a,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Stadmed Pvt Ltd,62e52786-e097-4364-ba0e-19696cfafd6d,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Veritaz Healthcare Ltd,d5841fa5-e2cf-4c43-bfea-50deec5ef67b,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Bayer Pharmaceuticals Pvt Ltd,ca9aee72-80a2-416f-8bbb-a91d4b59d5c2,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Group Pharmaceuticals Ltd,d6af108b-1835-477c-a3d7-2f11b30bfd75,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Tablets India Limited,d8cda0b7-c67d-490b-b1d9-840545320a21,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Emcure Pharmaceuticals Ltd,3e75fe30-7459-4970-9a8f-5fc26c85a093,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Ipca Laboratories Ltd,c7f06e04-f424-435b-aca2-4e9a69c11eae,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Leeford Healthcare Ltd,cc32acb4-5040-4d03-8895-15720a12fa72,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Indoco Remedies Ltd,a4bf44f2-e976-4792-8d3f-a2eb7a7b3207,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Eris Lifesciences Ltd,26cfe46f-b058-448d-bdc1-387dcc297996,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Akumentis Healthcare Ltd,81f12325-4dfe-4bb3-9f93-8b1b732d6855,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Hetero Drugs Ltd,f212ff0b-3fc8-485f-889c-3a4fa451710b,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Novo Nordisk India Pvt Ltd,8b32b7a9-b1c3-4aa1-9471-fde67b2751c9,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Zuventus Healthcare Ltd,65589235-1dc6-481c-be57-08fb3bdee055,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Serdia Pharmaceuticals India Pvt Ltd,6c05e63c-800a-4ede-ab89-a0bdb671c6be,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Natco Pharma Ltd,a7711467-26fc-4a20-a9ce-5a7a01a0d0db,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Health N U Therapeutics Pvt Ltd,c0ca3b86-3137-43c7-bf2c-a1bd5ee58ffb,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Medsol India Overseas Pvt Ltd,e299c314-f3b3-4aca-8114-8717ae986802,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Sunways India Pvt Ltd,38b94f61-d627-452b-9361-3504ed098cdd,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Tas Med India Pvt Ltd,0a34ebfb-9cc0-4283-beb1-83dee1aa4a44,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Curatio Healthcare India Pvt Ltd,59cc22bb-790e-491e-a3b9-ebc85fd04bec,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
His Eyeness Ophthalmics Pvt Ltd,c9da7d0f-2a2e-4ac9-861e-1b58901e6f7f,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
KC Laboratories,f7bc0715-37c1-4df3-bdbb-4fbb49f37644,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Allergan India Pvt Ltd,30c3ef6d-7d0b-43b4-b09b-bcdf514b8942,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Wockhardt Ltd,8d0f376d-2190-46a3-838e-3bc1fc75d4ff,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Pharmatak Opthalmics Pvt Ltd,4ca105ae-abfa-4f0c-8815-da562233f95d,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Panacea Biotec Ltd,fbf9efce-77fa-4bae-9fbe-cb990baf3193,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Franco-Indian Pharmaceuticals Pvt Ltd,373a6e83-d5f0-44d7-a712-b7cd3c3bb8c2,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Oaknet Healthcare Pvt Ltd,a26c5089-d7c9-45c6-8b53-e13546750aa9,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Icon Life Sciences,b48c91f6-4ef2-4987-928d-ca021a35c1ef,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
